RaceYear,GrandPrix,SessionType,Driver,LapNumber,LapTime,Compound,Stint
2023,Monaco,R,VER,1.0,84.238,MEDIUM,1.0
2023,Monaco,R,VER,2.0,79.367,MEDIUM,1.0
2023,Monaco,R,VER,3.0,79.074,MEDIUM,1.0
2023,Monaco,R,VER,4.0,78.129,MEDIUM,1.0
2023,Monaco,R,VER,5.0,78.019,MEDIUM,1.0
2023,Monaco,R,VER,6.0,77.64,MEDIUM,1.0
2023,Monaco,R,VER,7.0,77.633,MEDIUM,1.0
2023,Monaco,R,VER,8.0,77.397,MEDIUM,1.0
2023,Monaco,R,VER,9.0,77.031,MEDIUM,1.0
2023,Monaco,R,VER,10.0,77.084,MEDIUM,1.0
2023,Monaco,R,VER,11.0,76.858,MEDIUM,1.0
2023,Monaco,R,VER,12.0,76.993,MEDIUM,1.0
2023,Monaco,R,VER,13.0,77.434,MEDIUM,1.0
2023,Monaco,R,VER,14.0,77.065,MEDIUM,1.0
2023,Monaco,R,VER,15.0,77.079,MEDIUM,1.0
2023,Monaco,R,VER,16.0,76.824,MEDIUM,1.0
2023,Monaco,R,VER,17.0,76.86,MEDIUM,1.0
2023,Monaco,R,VER,18.0,76.712,MEDIUM,1.0
2023,Monaco,R,VER,19.0,76.823,MEDIUM,1.0
2023,Monaco,R,VER,20.0,77.214,MEDIUM,1.0
2023,Monaco,R,VER,21.0,76.803,MEDIUM,1.0
2023,Monaco,R,VER,22.0,76.659,MEDIUM,1.0
2023,Monaco,R,VER,23.0,76.604,MEDIUM,1.0
2023,Monaco,R,VER,24.0,76.798,MEDIUM,1.0
2023,Monaco,R,VER,25.0,77.183,MEDIUM,1.0
2023,Monaco,R,VER,26.0,77.212,MEDIUM,1.0
2023,Monaco,R,VER,27.0,77.259,MEDIUM,1.0
2023,Monaco,R,VER,28.0,77.77,MEDIUM,1.0
2023,Monaco,R,VER,29.0,78.001,MEDIUM,1.0
2023,Monaco,R,VER,30.0,78.16,MEDIUM,1.0
2023,Monaco,R,VER,31.0,78.741,MEDIUM,1.0
2023,Monaco,R,VER,32.0,78.816,MEDIUM,1.0
2023,Monaco,R,VER,33.0,78.946,MEDIUM,1.0
2023,Monaco,R,VER,34.0,78.044,MEDIUM,1.0
2023,Monaco,R,VER,35.0,78.024,MEDIUM,1.0
2023,Monaco,R,VER,36.0,77.974,MEDIUM,1.0
2023,Monaco,R,VER,37.0,77.273,MEDIUM,1.0
2023,Monaco,R,VER,38.0,77.122,MEDIUM,1.0
2023,Monaco,R,VER,39.0,76.966,MEDIUM,1.0
2023,Monaco,R,VER,40.0,77.161,MEDIUM,1.0
2023,Monaco,R,VER,41.0,76.944,MEDIUM,1.0
2023,Monaco,R,VER,42.0,76.8,MEDIUM,1.0
2023,Monaco,R,VER,43.0,76.963,MEDIUM,1.0
2023,Monaco,R,VER,44.0,76.722,MEDIUM,1.0
2023,Monaco,R,VER,45.0,76.701,MEDIUM,1.0
2023,Monaco,R,VER,46.0,77.075,MEDIUM,1.0
2023,Monaco,R,VER,47.0,77.16,MEDIUM,1.0
2023,Monaco,R,VER,48.0,77.065,MEDIUM,1.0
2023,Monaco,R,VER,49.0,77.428,MEDIUM,1.0
2023,Monaco,R,VER,50.0,77.314,MEDIUM,1.0
2023,Monaco,R,VER,51.0,77.427,MEDIUM,1.0
2023,Monaco,R,VER,52.0,84.046,MEDIUM,1.0
2023,Monaco,R,VER,53.0,89.919,MEDIUM,1.0
2023,Monaco,R,VER,54.0,98.946,MEDIUM,1.0
2023,Monaco,R,VER,55.0,130.567,MEDIUM,1.0
2023,Monaco,R,VER,56.0,106.131,INTERMEDIATE,2.0
2023,Monaco,R,VER,57.0,103.464,INTERMEDIATE,2.0
2023,Monaco,R,VER,58.0,102.808,INTERMEDIATE,2.0
2023,Monaco,R,VER,59.0,103.791,INTERMEDIATE,2.0
2023,Monaco,R,VER,60.0,101.54,INTERMEDIATE,2.0
2023,Monaco,R,VER,61.0,100.797,INTERMEDIATE,2.0
2023,Monaco,R,VER,62.0,99.272,INTERMEDIATE,2.0
2023,Monaco,R,VER,63.0,99.61,INTERMEDIATE,2.0
2023,Monaco,R,VER,64.0,98.364,INTERMEDIATE,2.0
2023,Monaco,R,VER,65.0,97.16,INTERMEDIATE,2.0
2023,Monaco,R,VER,66.0,94.035,INTERMEDIATE,2.0
2023,Monaco,R,VER,67.0,92.921,INTERMEDIATE,2.0
2023,Monaco,R,VER,68.0,93.659,INTERMEDIATE,2.0
2023,Monaco,R,VER,69.0,91.607,INTERMEDIATE,2.0
2023,Monaco,R,VER,70.0,91.244,INTERMEDIATE,2.0
2023,Monaco,R,VER,71.0,90.363,INTERMEDIATE,2.0
2023,Monaco,R,VER,72.0,90.402,INTERMEDIATE,2.0
2023,Monaco,R,VER,73.0,88.386,INTERMEDIATE,2.0
2023,Monaco,R,VER,74.0,86.864,INTERMEDIATE,2.0
2023,Monaco,R,VER,75.0,85.518,INTERMEDIATE,2.0
2023,Monaco,R,VER,76.0,85.316,INTERMEDIATE,2.0
2023,Monaco,R,VER,77.0,85.46,INTERMEDIATE,2.0
2023,Monaco,R,VER,78.0,85.201,INTERMEDIATE,2.0
2023,Monaco,R,GAS,1.0,89.701,HARD,1.0
2023,Monaco,R,GAS,2.0,80.636,HARD,1.0
2023,Monaco,R,GAS,3.0,80.282,HARD,1.0
2023,Monaco,R,GAS,4.0,79.577,HARD,1.0
2023,Monaco,R,GAS,5.0,78.893,HARD,1.0
2023,Monaco,R,GAS,6.0,78.842,HARD,1.0
2023,Monaco,R,GAS,7.0,78.604,HARD,1.0
2023,Monaco,R,GAS,8.0,79.317,HARD,1.0
2023,Monaco,R,GAS,9.0,78.788,HARD,1.0
2023,Monaco,R,GAS,10.0,78.31,HARD,1.0
2023,Monaco,R,GAS,11.0,78.367,HARD,1.0
2023,Monaco,R,GAS,12.0,78.582,HARD,1.0
2023,Monaco,R,GAS,13.0,77.713,HARD,1.0
2023,Monaco,R,GAS,14.0,78.564,HARD,1.0
2023,Monaco,R,GAS,15.0,78.284,HARD,1.0
2023,Monaco,R,GAS,16.0,78.298,HARD,1.0
2023,Monaco,R,GAS,17.0,77.99,HARD,1.0
2023,Monaco,R,GAS,18.0,78.453,HARD,1.0
2023,Monaco,R,GAS,19.0,78.109,HARD,1.0
2023,Monaco,R,GAS,20.0,78.587,HARD,1.0
2023,Monaco,R,GAS,21.0,77.81,HARD,1.0
2023,Monaco,R,GAS,22.0,78.213,HARD,1.0
2023,Monaco,R,GAS,23.0,77.942,HARD,1.0
2023,Monaco,R,GAS,24.0,77.577,HARD,1.0
2023,Monaco,R,GAS,25.0,77.54,HARD,1.0
2023,Monaco,R,GAS,26.0,77.912,HARD,1.0
2023,Monaco,R,GAS,27.0,78.012,HARD,1.0
2023,Monaco,R,GAS,28.0,77.285,HARD,1.0
2023,Monaco,R,GAS,29.0,77.373,HARD,1.0
2023,Monaco,R,GAS,30.0,77.083,HARD,1.0
2023,Monaco,R,GAS,31.0,78.015,HARD,1.0
2023,Monaco,R,GAS,32.0,77.384,HARD,1.0
2023,Monaco,R,GAS,33.0,77.45,HARD,1.0
2023,Monaco,R,GAS,34.0,77.207,HARD,1.0
2023,Monaco,R,GAS,35.0,77.421,HARD,1.0
2023,Monaco,R,GAS,36.0,77.668,HARD,1.0
2023,Monaco,R,GAS,37.0,77.212,HARD,1.0
2023,Monaco,R,GAS,38.0,77.556,HARD,1.0
2023,Monaco,R,GAS,39.0,77.102,HARD,1.0
2023,Monaco,R,GAS,40.0,77.221,HARD,1.0
2023,Monaco,R,GAS,41.0,77.654,HARD,1.0
2023,Monaco,R,GAS,42.0,78.559,HARD,1.0
2023,Monaco,R,GAS,43.0,77.699,HARD,1.0
2023,Monaco,R,GAS,44.0,78.042,HARD,1.0
2023,Monaco,R,GAS,45.0,76.839,HARD,1.0
2023,Monaco,R,GAS,46.0,76.997,HARD,1.0
2023,Monaco,R,GAS,47.0,93.267,HARD,1.0
2023,Monaco,R,GAS,48.0,79.884,MEDIUM,2.0
2023,Monaco,R,GAS,49.0,75.831,MEDIUM,2.0
2023,Monaco,R,GAS,50.0,75.955,MEDIUM,2.0
2023,Monaco,R,GAS,51.0,76.711,MEDIUM,2.0
2023,Monaco,R,GAS,52.0,82.349,MEDIUM,2.0
2023,Monaco,R,GAS,53.0,95.781,MEDIUM,2.0
2023,Monaco,R,GAS,54.0,121.097,MEDIUM,2.0
2023,Monaco,R,GAS,55.0,103.22,INTERMEDIATE,3.0
2023,Monaco,R,GAS,56.0,101.478,INTERMEDIATE,3.0
2023,Monaco,R,GAS,57.0,103.496,INTERMEDIATE,3.0
2023,Monaco,R,GAS,58.0,103.238,INTERMEDIATE,3.0
2023,Monaco,R,GAS,59.0,103.477,INTERMEDIATE,3.0
2023,Monaco,R,GAS,60.0,102.923,INTERMEDIATE,3.0
2023,Monaco,R,GAS,61.0,102.263,INTERMEDIATE,3.0
2023,Monaco,R,GAS,62.0,100.864,INTERMEDIATE,3.0
2023,Monaco,R,GAS,63.0,100.28,INTERMEDIATE,3.0
2023,Monaco,R,GAS,64.0,99.374,INTERMEDIATE,3.0
2023,Monaco,R,GAS,65.0,98.169,INTERMEDIATE,3.0
2023,Monaco,R,GAS,66.0,96.252,INTERMEDIATE,3.0
2023,Monaco,R,GAS,67.0,94.612,INTERMEDIATE,3.0
2023,Monaco,R,GAS,68.0,93.318,INTERMEDIATE,3.0
2023,Monaco,R,GAS,69.0,96.097,INTERMEDIATE,3.0
2023,Monaco,R,GAS,70.0,91.098,INTERMEDIATE,3.0
2023,Monaco,R,GAS,71.0,90.098,INTERMEDIATE,3.0
2023,Monaco,R,GAS,72.0,89.916,INTERMEDIATE,3.0
2023,Monaco,R,GAS,73.0,88.128,INTERMEDIATE,3.0
2023,Monaco,R,GAS,74.0,87.856,INTERMEDIATE,3.0
2023,Monaco,R,GAS,75.0,86.378,INTERMEDIATE,3.0
2023,Monaco,R,GAS,76.0,86.077,INTERMEDIATE,3.0
2023,Monaco,R,GAS,77.0,85.607,INTERMEDIATE,3.0
2023,Monaco,R,GAS,78.0,86.578,INTERMEDIATE,3.0
2023,Monaco,R,PER,1.0,118.19,MEDIUM,1.0
2023,Monaco,R,PER,2.0,79.704,HARD,2.0
2023,Monaco,R,PER,3.0,76.387,HARD,2.0
2023,Monaco,R,PER,4.0,76.535,HARD,2.0
2023,Monaco,R,PER,5.0,76.269,HARD,2.0
2023,Monaco,R,PER,6.0,76.458,HARD,2.0
2023,Monaco,R,PER,7.0,77.399,HARD,2.0
2023,Monaco,R,PER,8.0,77.937,HARD,2.0
2023,Monaco,R,PER,9.0,78.254,HARD,2.0
2023,Monaco,R,PER,10.0,79.787,HARD,2.0
2023,Monaco,R,PER,11.0,79.848,HARD,2.0
2023,Monaco,R,PER,12.0,80.433,HARD,2.0
2023,Monaco,R,PER,13.0,80.797,HARD,2.0
2023,Monaco,R,PER,14.0,80.283,HARD,2.0
2023,Monaco,R,PER,15.0,80.418,HARD,2.0
2023,Monaco,R,PER,16.0,80.487,HARD,2.0
2023,Monaco,R,PER,17.0,81.315,HARD,2.0
2023,Monaco,R,PER,18.0,78.092,HARD,2.0
2023,Monaco,R,PER,19.0,77.867,HARD,2.0
2023,Monaco,R,PER,20.0,77.979,HARD,2.0
2023,Monaco,R,PER,21.0,78.523,HARD,2.0
2023,Monaco,R,PER,22.0,78.803,HARD,2.0
2023,Monaco,R,PER,23.0,78.604,HARD,2.0
2023,Monaco,R,PER,24.0,78.624,HARD,2.0
2023,Monaco,R,PER,25.0,78.541,HARD,2.0
2023,Monaco,R,PER,26.0,79.877,HARD,2.0
2023,Monaco,R,PER,27.0,79.319,HARD,2.0
2023,Monaco,R,PER,28.0,79.611,HARD,2.0
2023,Monaco,R,PER,29.0,79.986,HARD,2.0
2023,Monaco,R,PER,30.0,80.771,HARD,2.0
2023,Monaco,R,PER,31.0,79.292,HARD,2.0
2023,Monaco,R,PER,32.0,79.607,HARD,2.0
2023,Monaco,R,PER,33.0,82.083,HARD,2.0
2023,Monaco,R,PER,34.0,106.451,HARD,2.0
2023,Monaco,R,PER,35.0,79.581,MEDIUM,3.0
2023,Monaco,R,PER,36.0,76.882,MEDIUM,3.0
2023,Monaco,R,PER,37.0,76.706,MEDIUM,3.0
2023,Monaco,R,PER,38.0,76.353,MEDIUM,3.0
2023,Monaco,R,PER,39.0,76.445,MEDIUM,3.0
2023,Monaco,R,PER,40.0,76.755,MEDIUM,3.0
2023,Monaco,R,PER,41.0,77.959,MEDIUM,3.0
2023,Monaco,R,PER,42.0,77.46,MEDIUM,3.0
2023,Monaco,R,PER,43.0,77.847,MEDIUM,3.0
2023,Monaco,R,PER,44.0,77.616,MEDIUM,3.0
2023,Monaco,R,PER,45.0,77.128,MEDIUM,3.0
2023,Monaco,R,PER,46.0,77.047,MEDIUM,3.0
2023,Monaco,R,PER,47.0,76.859,MEDIUM,3.0
2023,Monaco,R,PER,48.0,76.98,MEDIUM,3.0
2023,Monaco,R,PER,49.0,78.524,MEDIUM,3.0
2023,Monaco,R,PER,50.0,84.856,MEDIUM,3.0
2023,Monaco,R,PER,51.0,85.645,MEDIUM,3.0
2023,Monaco,R,PER,52.0,98.2,MEDIUM,3.0
2023,Monaco,R,PER,53.0,115.544,MEDIUM,3.0
2023,Monaco,R,PER,54.0,102.332,INTERMEDIATE,4.0
2023,Monaco,R,PER,55.0,100.446,INTERMEDIATE,4.0
2023,Monaco,R,PER,56.0,105.055,INTERMEDIATE,4.0
2023,Monaco,R,PER,57.0,125.839,INTERMEDIATE,4.0
2023,Monaco,R,PER,58.0,105.989,WET,5.0
2023,Monaco,R,PER,59.0,100.595,WET,5.0
2023,Monaco,R,PER,60.0,101.082,WET,5.0
2023,Monaco,R,PER,61.0,101.22,WET,5.0
2023,Monaco,R,PER,62.0,99.631,WET,5.0
2023,Monaco,R,PER,63.0,99.405,WET,5.0
2023,Monaco,R,PER,64.0,97.112,WET,5.0
2023,Monaco,R,PER,65.0,97.675,WET,5.0
2023,Monaco,R,PER,66.0,96.451,WET,5.0
2023,Monaco,R,PER,67.0,95.957,WET,5.0
2023,Monaco,R,PER,68.0,96.297,WET,5.0
2023,Monaco,R,PER,69.0,95.708,WET,5.0
2023,Monaco,R,PER,70.0,118.066,WET,5.0
2023,Monaco,R,PER,71.0,96.744,INTERMEDIATE,6.0
2023,Monaco,R,PER,72.0,89.537,INTERMEDIATE,6.0
2023,Monaco,R,PER,73.0,86.82,INTERMEDIATE,6.0
2023,Monaco,R,PER,74.0,85.704,INTERMEDIATE,6.0
2023,Monaco,R,PER,75.0,94.148,INTERMEDIATE,6.0
2023,Monaco,R,PER,76.0,90.273,INTERMEDIATE,6.0
2023,Monaco,R,ALO,1.0,85.527,HARD,1.0
2023,Monaco,R,ALO,2.0,79.646,HARD,1.0
2023,Monaco,R,ALO,3.0,79.113,HARD,1.0
2023,Monaco,R,ALO,4.0,78.776,HARD,1.0
2023,Monaco,R,ALO,5.0,77.939,HARD,1.0
2023,Monaco,R,ALO,6.0,77.952,HARD,1.0
2023,Monaco,R,ALO,7.0,77.505,HARD,1.0
2023,Monaco,R,ALO,8.0,77.391,HARD,1.0
2023,Monaco,R,ALO,9.0,77.783,HARD,1.0
2023,Monaco,R,ALO,10.0,77.324,HARD,1.0
2023,Monaco,R,ALO,11.0,77.249,HARD,1.0
2023,Monaco,R,ALO,12.0,77.588,HARD,1.0
2023,Monaco,R,ALO,13.0,78.443,HARD,1.0
2023,Monaco,R,ALO,14.0,77.508,HARD,1.0
2023,Monaco,R,ALO,15.0,77.444,HARD,1.0
2023,Monaco,R,ALO,16.0,77.17,HARD,1.0
2023,Monaco,R,ALO,17.0,77.699,HARD,1.0
2023,Monaco,R,ALO,18.0,77.528,HARD,1.0
2023,Monaco,R,ALO,19.0,77.258,HARD,1.0
2023,Monaco,R,ALO,20.0,77.13,HARD,1.0
2023,Monaco,R,ALO,21.0,77.664,HARD,1.0
2023,Monaco,R,ALO,22.0,77.947,HARD,1.0
2023,Monaco,R,ALO,23.0,77.272,HARD,1.0
2023,Monaco,R,ALO,24.0,77.285,HARD,1.0
2023,Monaco,R,ALO,25.0,77.182,HARD,1.0
2023,Monaco,R,ALO,26.0,77.141,HARD,1.0
2023,Monaco,R,ALO,27.0,77.228,HARD,1.0
2023,Monaco,R,ALO,28.0,77.562,HARD,1.0
2023,Monaco,R,ALO,29.0,77.111,HARD,1.0
2023,Monaco,R,ALO,30.0,76.965,HARD,1.0
2023,Monaco,R,ALO,31.0,77.259,HARD,1.0
2023,Monaco,R,ALO,32.0,77.637,HARD,1.0
2023,Monaco,R,ALO,33.0,77.816,HARD,1.0
2023,Monaco,R,ALO,34.0,79.297,HARD,1.0
2023,Monaco,R,ALO,35.0,78.634,HARD,1.0
2023,Monaco,R,ALO,36.0,77.876,HARD,1.0
2023,Monaco,R,ALO,37.0,77.974,HARD,1.0
2023,Monaco,R,ALO,38.0,77.141,HARD,1.0
2023,Monaco,R,ALO,39.0,77.705,HARD,1.0
2023,Monaco,R,ALO,40.0,77.63,HARD,1.0
2023,Monaco,R,ALO,41.0,77.016,HARD,1.0
2023,Monaco,R,ALO,42.0,76.719,HARD,1.0
2023,Monaco,R,ALO,43.0,76.674,HARD,1.0
2023,Monaco,R,ALO,44.0,76.919,HARD,1.0
2023,Monaco,R,ALO,45.0,76.862,HARD,1.0
2023,Monaco,R,ALO,46.0,77.114,HARD,1.0
2023,Monaco,R,ALO,47.0,77.108,HARD,1.0
2023,Monaco,R,ALO,48.0,76.931,HARD,1.0
2023,Monaco,R,ALO,49.0,76.992,HARD,1.0
2023,Monaco,R,ALO,50.0,77.408,HARD,1.0
2023,Monaco,R,ALO,51.0,79.991,HARD,1.0
2023,Monaco,R,ALO,52.0,84.967,HARD,1.0
2023,Monaco,R,ALO,53.0,90.862,HARD,1.0
2023,Monaco,R,ALO,54.0,110.311,HARD,1.0
2023,Monaco,R,ALO,55.0,126.635,MEDIUM,2.0
2023,Monaco,R,ALO,56.0,108.531,INTERMEDIATE,3.0
2023,Monaco,R,ALO,57.0,102.581,INTERMEDIATE,3.0
2023,Monaco,R,ALO,58.0,101.267,INTERMEDIATE,3.0
2023,Monaco,R,ALO,59.0,100.897,INTERMEDIATE,3.0
2023,Monaco,R,ALO,60.0,100.638,INTERMEDIATE,3.0
2023,Monaco,R,ALO,61.0,102.727,INTERMEDIATE,3.0
2023,Monaco,R,ALO,62.0,100.467,INTERMEDIATE,3.0
2023,Monaco,R,ALO,63.0,99.671,INTERMEDIATE,3.0
2023,Monaco,R,ALO,64.0,98.135,INTERMEDIATE,3.0
2023,Monaco,R,ALO,65.0,97.64,INTERMEDIATE,3.0
2023,Monaco,R,ALO,66.0,96.332,INTERMEDIATE,3.0
2023,Monaco,R,ALO,67.0,93.205,INTERMEDIATE,3.0
2023,Monaco,R,ALO,68.0,92.841,INTERMEDIATE,3.0
2023,Monaco,R,ALO,69.0,93.864,INTERMEDIATE,3.0
2023,Monaco,R,ALO,70.0,91.23,INTERMEDIATE,3.0
2023,Monaco,R,ALO,71.0,91.057,INTERMEDIATE,3.0
2023,Monaco,R,ALO,72.0,89.419,INTERMEDIATE,3.0
2023,Monaco,R,ALO,73.0,90.346,INTERMEDIATE,3.0
2023,Monaco,R,ALO,74.0,87.245,INTERMEDIATE,3.0
2023,Monaco,R,ALO,75.0,85.7,INTERMEDIATE,3.0
2023,Monaco,R,ALO,76.0,86.931,INTERMEDIATE,3.0
2023,Monaco,R,ALO,77.0,84.701,INTERMEDIATE,3.0
2023,Monaco,R,ALO,78.0,85.668,INTERMEDIATE,3.0
2023,Monaco,R,LEC,1.0,89.108,HARD,1.0
2023,Monaco,R,LEC,2.0,80.549,HARD,1.0
2023,Monaco,R,LEC,3.0,80.021,HARD,1.0
2023,Monaco,R,LEC,4.0,79.468,HARD,1.0
2023,Monaco,R,LEC,5.0,78.837,HARD,1.0
2023,Monaco,R,LEC,6.0,78.829,HARD,1.0
2023,Monaco,R,LEC,7.0,78.645,HARD,1.0
2023,Monaco,R,LEC,8.0,79.165,HARD,1.0
2023,Monaco,R,LEC,9.0,78.809,HARD,1.0
2023,Monaco,R,LEC,10.0,78.219,HARD,1.0
2023,Monaco,R,LEC,11.0,78.162,HARD,1.0
2023,Monaco,R,LEC,12.0,78.15,HARD,1.0
2023,Monaco,R,LEC,13.0,78.018,HARD,1.0
2023,Monaco,R,LEC,14.0,78.394,HARD,1.0
2023,Monaco,R,LEC,15.0,78.312,HARD,1.0
2023,Monaco,R,LEC,16.0,78.316,HARD,1.0
2023,Monaco,R,LEC,17.0,78.234,HARD,1.0
2023,Monaco,R,LEC,18.0,78.361,HARD,1.0
2023,Monaco,R,LEC,19.0,78.19,HARD,1.0
2023,Monaco,R,LEC,20.0,78.365,HARD,1.0
2023,Monaco,R,LEC,21.0,78.127,HARD,1.0
2023,Monaco,R,LEC,22.0,77.886,HARD,1.0
2023,Monaco,R,LEC,23.0,77.922,HARD,1.0
2023,Monaco,R,LEC,24.0,77.586,HARD,1.0
2023,Monaco,R,LEC,25.0,77.619,HARD,1.0
2023,Monaco,R,LEC,26.0,77.879,HARD,1.0
2023,Monaco,R,LEC,27.0,77.602,HARD,1.0
2023,Monaco,R,LEC,28.0,77.48,HARD,1.0
2023,Monaco,R,LEC,29.0,77.065,HARD,1.0
2023,Monaco,R,LEC,30.0,77.559,HARD,1.0
2023,Monaco,R,LEC,31.0,77.876,HARD,1.0
2023,Monaco,R,LEC,32.0,77.282,HARD,1.0
2023,Monaco,R,LEC,33.0,77.163,HARD,1.0
2023,Monaco,R,LEC,34.0,77.461,HARD,1.0
2023,Monaco,R,LEC,35.0,77.467,HARD,1.0
2023,Monaco,R,LEC,36.0,77.491,HARD,1.0
2023,Monaco,R,LEC,37.0,77.361,HARD,1.0
2023,Monaco,R,LEC,38.0,77.483,HARD,1.0
2023,Monaco,R,LEC,39.0,77.213,HARD,1.0
2023,Monaco,R,LEC,40.0,77.237,HARD,1.0
2023,Monaco,R,LEC,41.0,78.328,HARD,1.0
2023,Monaco,R,LEC,42.0,77.801,HARD,1.0
2023,Monaco,R,LEC,43.0,78.451,HARD,1.0
2023,Monaco,R,LEC,44.0,95.442,HARD,1.0
2023,Monaco,R,LEC,45.0,79.563,MEDIUM,2.0
2023,Monaco,R,LEC,46.0,75.773,MEDIUM,2.0
2023,Monaco,R,LEC,47.0,76.358,MEDIUM,2.0
2023,Monaco,R,LEC,48.0,76.971,MEDIUM,2.0
2023,Monaco,R,LEC,49.0,76.283,MEDIUM,2.0
2023,Monaco,R,LEC,50.0,75.956,MEDIUM,2.0
2023,Monaco,R,LEC,51.0,77.017,MEDIUM,2.0
2023,Monaco,R,LEC,52.0,83.243,MEDIUM,2.0
2023,Monaco,R,LEC,53.0,93.259,MEDIUM,2.0
2023,Monaco,R,LEC,54.0,95.725,MEDIUM,2.0
2023,Monaco,R,LEC,55.0,129.246,MEDIUM,2.0
2023,Monaco,R,LEC,56.0,103.008,INTERMEDIATE,3.0
2023,Monaco,R,LEC,57.0,103.373,INTERMEDIATE,3.0
2023,Monaco,R,LEC,58.0,103.473,INTERMEDIATE,3.0
2023,Monaco,R,LEC,59.0,102.305,INTERMEDIATE,3.0
2023,Monaco,R,LEC,60.0,102.852,INTERMEDIATE,3.0
2023,Monaco,R,LEC,61.0,102.262,INTERMEDIATE,3.0
2023,Monaco,R,LEC,62.0,101.144,INTERMEDIATE,3.0
2023,Monaco,R,LEC,63.0,100.396,INTERMEDIATE,3.0
2023,Monaco,R,LEC,64.0,99.223,INTERMEDIATE,3.0
2023,Monaco,R,LEC,65.0,98.481,INTERMEDIATE,3.0
2023,Monaco,R,LEC,66.0,95.05,INTERMEDIATE,3.0
2023,Monaco,R,LEC,67.0,94.515,INTERMEDIATE,3.0
2023,Monaco,R,LEC,68.0,93.903,INTERMEDIATE,3.0
