RaceYear,GrandPrix,SessionType,Driver,LapNumber,LapTime,Compound,Stint
2023,Monaco,R,HAM,11.0,77.926,MEDIUM,1.0
2023,Monaco,R,HAM,12.0,78.23,MEDIUM,1.0
2023,Monaco,R,HAM,13.0,78.084,MEDIUM,1.0
2023,Monaco,R,HAM,14.0,78.422,MEDIUM,1.0
2023,Monaco,R,HAM,15.0,78.189,MEDIUM,1.0
2023,Monaco,R,HAM,16.0,78.31,MEDIUM,1.0
2023,Monaco,R,HAM,17.0,78.254,MEDIUM,1.0
2023,Monaco,R,HAM,18.0,78.37,MEDIUM,1.0
2023,Monaco,R,HAM,19.0,78.207,MEDIUM,1.0
2023,Monaco,R,HAM,20.0,78.121,MEDIUM,1.0
2023,Monaco,R,HAM,21.0,78.311,MEDIUM,1.0
2023,Monaco,R,HAM,22.0,77.393,MEDIUM,1.0
2023,Monaco,R,HAM,23.0,78.053,MEDIUM,1.0
2023,Monaco,R,HAM,24.0,77.431,MEDIUM,1.0
2023,Monaco,R,HAM,25.0,77.643,MEDIUM,1.0
2023,Monaco,R,HAM,26.0,77.716,MEDIUM,1.0
2023,Monaco,R,HAM,27.0,77.322,MEDIUM,1.0
2023,Monaco,R,HAM,28.0,77.334,MEDIUM,1.0
2023,Monaco,R,HAM,29.0,77.372,MEDIUM,1.0
2023,Monaco,R,HAM,30.0,77.742,MEDIUM,1.0
2023,Monaco,R,HAM,31.0,95.467,MEDIUM,1.0
2023,Monaco,R,HAM,32.0,78.165,HARD,2.0
2023,Monaco,R,HAM,33.0,75.65,HARD,2.0
2023,Monaco,R,HAM,34.0,78.357,HARD,2.0
2023,Monaco,R,HAM,35.0,77.159,HARD,2.0
2023,Monaco,R,HAM,36.0,77.688,HARD,2.0
2023,Monaco,R,HAM,37.0,77.711,HARD,2.0
2023,Monaco,R,HAM,38.0,77.167,HARD,2.0
2023,Monaco,R,HAM,39.0,77.293,HARD,2.0
2023,Monaco,R,HAM,40.0,76.962,HARD,2.0
2023,Monaco,R,HAM,41.0,76.588,HARD,2.0
2023,Monaco,R,HAM,42.0,76.58,HARD,2.0
2023,Monaco,R,HAM,43.0,76.529,HARD,2.0
2023,Monaco,R,HAM,44.0,76.88,HARD,2.0
2023,Monaco,R,HAM,45.0,78.833,HARD,2.0
2023,Monaco,R,HAM,46.0,76.85,HARD,2.0
2023,Monaco,R,HAM,47.0,76.257,HARD,2.0
2023,Monaco,R,HAM,48.0,76.86,HARD,2.0
2023,Monaco,R,HAM,49.0,76.781,HARD,2.0
2023,Monaco,R,HAM,50.0,77.11,HARD,2.0
2023,Monaco,R,HAM,51.0,78.294,HARD,2.0
2023,Monaco,R,HAM,52.0,86.237,HARD,2.0
2023,Monaco,R,HAM,53.0,91.341,HARD,2.0
2023,Monaco,R,HAM,54.0,115.141,HARD,2.0
2023,Monaco,R,HAM,55.0,99.603,INTERMEDIATE,3.0
2023,Monaco,R,HAM,56.0,101.277,INTERMEDIATE,3.0
2023,Monaco,R,HAM,57.0,103.278,INTERMEDIATE,3.0
2023,Monaco,R,HAM,58.0,103.378,INTERMEDIATE,3.0
2023,Monaco,R,HAM,59.0,105.199,INTERMEDIATE,3.0
2023,Monaco,R,HAM,60.0,103.041,INTERMEDIATE,3.0
2023,Monaco,R,HAM,61.0,102.396,INTERMEDIATE,3.0
2023,Monaco,R,HAM,62.0,102.287,INTERMEDIATE,3.0
2023,Monaco,R,HAM,63.0,101.315,INTERMEDIATE,3.0
2023,Monaco,R,HAM,64.0,98.957,INTERMEDIATE,3.0
2023,Monaco,R,HAM,65.0,97.636,INTERMEDIATE,3.0
2023,Monaco,R,HAM,66.0,96.203,INTERMEDIATE,3.0
2023,Monaco,R,HAM,67.0,94.539,INTERMEDIATE,3.0
2023,Monaco,R,HAM,68.0,92.866,INTERMEDIATE,3.0
2023,Monaco,R,HAM,69.0,93.757,INTERMEDIATE,3.0
2023,Monaco,R,HAM,70.0,89.68,INTERMEDIATE,3.0
2023,Monaco,R,HAM,71.0,89.667,INTERMEDIATE,3.0
2023,Monaco,R,HAM,72.0,89.415,INTERMEDIATE,3.0
2023,Monaco,R,HAM,73.0,87.735,INTERMEDIATE,3.0
2023,Monaco,R,HAM,74.0,86.304,INTERMEDIATE,3.0
2023,Monaco,R,HAM,75.0,85.242,INTERMEDIATE,3.0
2023,Monaco,R,HAM,76.0,84.651,INTERMEDIATE,3.0
2023,Monaco,R,HAM,77.0,86.21,INTERMEDIATE,3.0
2023,Monaco,R,HAM,78.0,85.105,INTERMEDIATE,3.0
2023,Monaco,R,SAI,1.0,87.39,HARD,1.0
2023,Monaco,R,SAI,2.0,80.593,HARD,1.0
2023,Monaco,R,SAI,3.0,79.958,HARD,1.0
2023,Monaco,R,SAI,4.0,79.482,HARD,1.0
2023,Monaco,R,SAI,5.0,78.723,HARD,1.0
2023,Monaco,R,SAI,6.0,78.764,HARD,1.0
2023,Monaco,R,SAI,7.0,78.697,HARD,1.0
2023,Monaco,R,SAI,8.0,78.637,HARD,1.0
2023,Monaco,R,SAI,9.0,78.306,HARD,1.0
2023,Monaco,R,SAI,10.0,78.07,HARD,1.0
2023,Monaco,R,SAI,11.0,78.265,HARD,1.0
2023,Monaco,R,SAI,12.0,78.947,HARD,1.0
2023,Monaco,R,SAI,13.0,78.286,HARD,1.0
2023,Monaco,R,SAI,14.0,78.107,HARD,1.0
2023,Monaco,R,SAI,15.0,77.883,HARD,1.0
2023,Monaco,R,SAI,16.0,78.239,HARD,1.0
2023,Monaco,R,SAI,17.0,78.36,HARD,1.0
2023,Monaco,R,SAI,18.0,78.178,HARD,1.0
2023,Monaco,R,SAI,19.0,77.999,HARD,1.0
2023,Monaco,R,SAI,20.0,78.032,HARD,1.0
2023,Monaco,R,SAI,21.0,78.006,HARD,1.0
2023,Monaco,R,SAI,22.0,78.007,HARD,1.0
2023,Monaco,R,SAI,23.0,78.006,HARD,1.0
2023,Monaco,R,SAI,24.0,77.912,HARD,1.0
2023,Monaco,R,SAI,25.0,77.464,HARD,1.0
2023,Monaco,R,SAI,26.0,77.366,HARD,1.0
2023,Monaco,R,SAI,27.0,77.318,HARD,1.0
2023,Monaco,R,SAI,28.0,77.316,HARD,1.0
2023,Monaco,R,SAI,29.0,77.171,HARD,1.0
2023,Monaco,R,SAI,30.0,77.22,HARD,1.0
2023,Monaco,R,SAI,31.0,77.465,HARD,1.0
2023,Monaco,R,SAI,32.0,77.18,HARD,1.0
2023,Monaco,R,SAI,33.0,93.612,HARD,1.0
2023,Monaco,R,SAI,34.0,80.767,MEDIUM,2.0
2023,Monaco,R,SAI,35.0,76.628,MEDIUM,2.0
2023,Monaco,R,SAI,36.0,77.979,MEDIUM,2.0
2023,Monaco,R,SAI,37.0,77.565,MEDIUM,2.0
2023,Monaco,R,SAI,38.0,76.786,MEDIUM,2.0
2023,Monaco,R,SAI,39.0,77.175,MEDIUM,2.0
2023,Monaco,R,SAI,40.0,77.023,MEDIUM,2.0
2023,Monaco,R,SAI,41.0,76.651,MEDIUM,2.0
2023,Monaco,R,SAI,42.0,76.467,MEDIUM,2.0
2023,Monaco,R,SAI,43.0,76.449,MEDIUM,2.0
2023,Monaco,R,SAI,44.0,77.76,MEDIUM,2.0
2023,Monaco,R,SAI,45.0,77.146,MEDIUM,2.0
2023,Monaco,R,SAI,46.0,77.22,MEDIUM,2.0
2023,Monaco,R,SAI,47.0,76.732,MEDIUM,2.0
2023,Monaco,R,SAI,48.0,76.561,MEDIUM,2.0
2023,Monaco,R,SAI,49.0,77.014,MEDIUM,2.0
2023,Monaco,R,SAI,50.0,76.917,MEDIUM,2.0
2023,Monaco,R,SAI,51.0,79.013,MEDIUM,2.0
2023,Monaco,R,SAI,52.0,86.201,MEDIUM,2.0
2023,Monaco,R,SAI,53.0,90.068,MEDIUM,2.0
2023,Monaco,R,SAI,54.0,97.315,MEDIUM,2.0
2023,Monaco,R,SAI,55.0,139.381,MEDIUM,2.0
2023,Monaco,R,SAI,56.0,102.32,INTERMEDIATE,3.0
2023,Monaco,R,SAI,57.0,101.192,INTERMEDIATE,3.0
2023,Monaco,R,SAI,58.0,103.462,INTERMEDIATE,3.0
2023,Monaco,R,SAI,59.0,102.82,INTERMEDIATE,3.0
2023,Monaco,R,SAI,60.0,103.041,INTERMEDIATE,3.0
2023,Monaco,R,SAI,61.0,102.633,INTERMEDIATE,3.0
2023,Monaco,R,SAI,62.0,100.78,INTERMEDIATE,3.0
2023,Monaco,R,SAI,63.0,99.899,INTERMEDIATE,3.0
2023,Monaco,R,SAI,64.0,99.306,INTERMEDIATE,3.0
2023,Monaco,R,SAI,65.0,97.838,INTERMEDIATE,3.0
2023,Monaco,R,SAI,66.0,96.238,INTERMEDIATE,3.0
2023,Monaco,R,SAI,67.0,94.999,INTERMEDIATE,3.0
2023,Monaco,R,SAI,68.0,93.322,INTERMEDIATE,3.0
2023,Monaco,R,SAI,69.0,95.394,INTERMEDIATE,3.0
2023,Monaco,R,SAI,70.0,92.13,INTERMEDIATE,3.0
2023,Monaco,R,SAI,71.0,89.92,INTERMEDIATE,3.0
2023,Monaco,R,SAI,72.0,89.849,INTERMEDIATE,3.0
2023,Monaco,R,SAI,73.0,87.84,INTERMEDIATE,3.0
2023,Monaco,R,SAI,74.0,88.585,INTERMEDIATE,3.0
2023,Monaco,R,SAI,75.0,86.388,INTERMEDIATE,3.0
2023,Monaco,R,SAI,76.0,85.776,INTERMEDIATE,3.0
2023,Monaco,R,SAI,77.0,85.579,INTERMEDIATE,3.0
2023,Monaco,R,SAI,78.0,86.283,INTERMEDIATE,3.0
2023,Monaco,R,RUS,1.0,90.387,HARD,1.0
2023,Monaco,R,RUS,2.0,81.155,HARD,1.0
2023,Monaco,R,RUS,3.0,80.291,HARD,1.0
2023,Monaco,R,RUS,4.0,80.03,HARD,1.0
2023,Monaco,R,RUS,5.0,78.84,HARD,1.0
2023,Monaco,R,RUS,6.0,78.945,HARD,1.0
2023,Monaco,R,RUS,7.0,78.583,HARD,1.0
2023,Monaco,R,RUS,8.0,78.99,HARD,1.0
2023,Monaco,R,RUS,9.0,79.025,HARD,1.0
2023,Monaco,R,RUS,10.0,78.566,HARD,1.0
2023,Monaco,R,RUS,11.0,78.483,HARD,1.0
2023,Monaco,R,RUS,12.0,78.459,HARD,1.0
2023,Monaco,R,RUS,13.0,77.787,HARD,1.0
2023,Monaco,R,RUS,14.0,78.286,HARD,1.0
2023,Monaco,R,RUS,15.0,78.531,HARD,1.0
2023,Monaco,R,RUS,16.0,78.502,HARD,1.0
2023,Monaco,R,RUS,17.0,78.244,HARD,1.0
2023,Monaco,R,RUS,18.0,78.229,HARD,1.0
2023,Monaco,R,RUS,19.0,78.299,HARD,1.0
2023,Monaco,R,RUS,20.0,78.32,HARD,1.0
2023,Monaco,R,RUS,21.0,78.086,HARD,1.0
2023,Monaco,R,RUS,22.0,77.879,HARD,1.0
2023,Monaco,R,RUS,23.0,78.111,HARD,1.0
2023,Monaco,R,RUS,24.0,77.709,HARD,1.0
2023,Monaco,R,RUS,25.0,77.648,HARD,1.0
2023,Monaco,R,RUS,26.0,77.9,HARD,1.0
2023,Monaco,R,RUS,27.0,77.837,HARD,1.0
2023,Monaco,R,RUS,28.0,77.353,HARD,1.0
2023,Monaco,R,RUS,29.0,77.332,HARD,1.0
2023,Monaco,R,RUS,30.0,77.3,HARD,1.0
2023,Monaco,R,RUS,31.0,77.404,HARD,1.0
2023,Monaco,R,RUS,32.0,77.474,HARD,1.0
2023,Monaco,R,RUS,33.0,77.556,HARD,1.0
2023,Monaco,R,RUS,34.0,77.569,HARD,1.0
2023,Monaco,R,RUS,35.0,77.568,HARD,1.0
2023,Monaco,R,RUS,36.0,77.111,HARD,1.0
2023,Monaco,R,RUS,37.0,77.335,HARD,1.0
2023,Monaco,R,RUS,38.0,77.195,HARD,1.0
2023,Monaco,R,RUS,39.0,77.339,HARD,1.0
2023,Monaco,R,RUS,40.0,77.215,HARD,1.0
2023,Monaco,R,RUS,41.0,77.323,HARD,1.0
2023,Monaco,R,RUS,42.0,77.979,HARD,1.0
2023,Monaco,R,RUS,43.0,77.847,HARD,1.0
2023,Monaco,R,RUS,44.0,77.967,HARD,1.0
2023,Monaco,R,RUS,45.0,77.545,HARD,1.0
2023,Monaco,R,RUS,46.0,77.068,HARD,1.0
2023,Monaco,R,RUS,47.0,77.06,HARD,1.0
2023,Monaco,R,RUS,48.0,76.798,HARD,1.0
2023,Monaco,R,RUS,49.0,77.223,HARD,1.0
2023,Monaco,R,RUS,50.0,77.635,HARD,1.0
2023,Monaco,R,RUS,51.0,79.64,HARD,1.0
2023,Monaco,R,RUS,52.0,84.754,HARD,1.0
2023,Monaco,R,RUS,53.0,88.625,HARD,1.0
2023,Monaco,R,RUS,54.0,117.545,HARD,1.0
2023,Monaco,R,RUS,55.0,115.804,INTERMEDIATE,2.0
2023,Monaco,R,RUS,56.0,101.302,INTERMEDIATE,2.0
2023,Monaco,R,RUS,57.0,103.554,INTERMEDIATE,2.0
2023,Monaco,R,RUS,58.0,102.155,INTERMEDIATE,2.0
2023,Monaco,R,RUS,59.0,103.463,INTERMEDIATE,2.0
2023,Monaco,R,RUS,60.0,103.53,INTERMEDIATE,2.0
2023,Monaco,R,RUS,61.0,101.329,INTERMEDIATE,2.0
2023,Monaco,R,RUS,62.0,101.104,INTERMEDIATE,2.0
2023,Monaco,R,RUS,63.0,99.713,INTERMEDIATE,2.0
2023,Monaco,R,RUS,64.0,98.229,INTERMEDIATE,2.0
2023,Monaco,R,RUS,65.0,96.696,INTERMEDIATE,2.0
2023,Monaco,R,RUS,66.0,95.991,INTERMEDIATE,2.0
2023,Monaco,R,RUS,67.0,94.751,INTERMEDIATE,2.0
2023,Monaco,R,RUS,68.0,93.647,INTERMEDIATE,2.0
2023,Monaco,R,RUS,69.0,93.734,INTERMEDIATE,2.0
2023,Monaco,R,RUS,70.0,90.929,INTERMEDIATE,2.0
2023,Monaco,R,RUS,71.0,90.709,INTERMEDIATE,2.0
2023,Monaco,R,RUS,72.0,90.012,INTERMEDIATE,2.0
2023,Monaco,R,RUS,73.0,88.921,INTERMEDIATE,2.0
2023,Monaco,R,RUS,74.0,87.787,INTERMEDIATE,2.0
2023,Monaco,R,RUS,75.0,86.399,INTERMEDIATE,2.0
2023,Monaco,R,RUS,76.0,85.436,INTERMEDIATE,2.0
2023,Monaco,R,RUS,77.0,86.978,INTERMEDIATE,2.0
2023,Monaco,R,RUS,78.0,87.209,INTERMEDIATE,2.0
2023,Monaco,R,BOT,1.0,96.914,HARD,1.0
2023,Monaco,R,BOT,2.0,80.021,HARD,1.0
2023,Monaco,R,BOT,3.0,80.142,HARD,1.0
2023,Monaco,R,BOT,4.0,80.341,HARD,1.0
2023,Monaco,R,BOT,5.0,80.022,HARD,1.0
2023,Monaco,R,BOT,6.0,79.165,HARD,1.0
2023,Monaco,R,BOT,7.0,79.167,HARD,1.0
2023,Monaco,R,BOT,8.0,78.774,HARD,1.0
2023,Monaco,R,BOT,9.0,79.007,HARD,1.0
2023,Monaco,R,BOT,10.0,79.527,HARD,1.0
2023,Monaco,R,BOT,11.0,79.38,HARD,1.0
2023,Monaco,R,BOT,12.0,80.206,HARD,1.0
2023,Monaco,R,BOT,13.0,79.511,HARD,1.0
2023,Monaco,R,BOT,14.0,80.067,HARD,1.0
2023,Monaco,R,BOT,15.0,80.912,HARD,1.0
2023,Monaco,R,BOT,16.0,80.48,HARD,1.0
2023,Monaco,R,BOT,17.0,80.577,HARD,1.0
2023,Monaco,R,BOT,18.0,78.764,HARD,1.0
2023,Monaco,R,BOT,19.0,77.824,HARD,1.0
2023,Monaco,R,BOT,20.0,78.024,HARD,1.0
2023,Monaco,R,BOT,21.0,78.024,HARD,1.0
2023,Monaco,R,BOT,22.0,78.26,HARD,1.0
2023,Monaco,R,BOT,23.0,78.737,HARD,1.0
2023,Monaco,R,BOT,24.0,80.068,HARD,1.0
2023,Monaco,R,BOT,25.0,80.203,HARD,1.0
2023,Monaco,R,BOT,26.0,80.222,HARD,1.0
2023,Monaco,R,BOT,27.0,80.162,HARD,1.0
2023,Monaco,R,BOT,28.0,79.853,HARD,1.0
2023,Monaco,R,BOT,29.0,80.208,HARD,1.0
2023,Monaco,R,BOT,30.0,79.393,HARD,1.0
2023,Monaco,R,BOT,31.0,79.021,HARD,1.0
2023,Monaco,R,BOT,32.0,79.47,HARD,1.0
2023,Monaco,R,BOT,33.0,78.655,HARD,1.0
2023,Monaco,R,BOT,34.0,80.226,HARD,1.0
2023,Monaco,R,BOT,35.0,79.889,HARD,1.0
2023,Monaco,R,BOT,36.0,79.139,HARD,1.0
2023,Monaco,R,BOT,37.0,79.112,HARD,1.0
2023,Monaco,R,BOT,38.0,80.07,HARD,1.0
2023,Monaco,R,BOT,39.0,78.876,HARD,1.0
2023,Monaco,R,BOT,40.0,78.968,HARD,1.0
2023,Monaco,R,BOT,41.0,78.706,HARD,1.0
2023,Monaco,R,BOT,42.0,78.435,HARD,1.0
2023,Monaco,R,BOT,43.0,78.685,HARD,1.0
2023,Monaco,R,BOT,44.0,78.606,HARD,1.0
2023,Monaco,R,BOT,45.0,78.202,HARD,1.0
2023,Monaco,R,BOT,46.0,78.153,HARD,1.0
2023,Monaco,R,BOT,47.0,78.343,HARD,1.0
2023,Monaco,R,BOT,48.0,78.151,HARD,1.0
2023,Monaco,R,BOT,49.0,78.383,HARD,1.0
2023,Monaco,R,BOT,50.0,79.704,HARD,1.0
2023,Monaco,R,BOT,51.0,109.586,HARD,1.0
2023,Monaco,R,BOT,52.0,92.154,INTERMEDIATE,2.0
2023,Monaco,R,BOT,53.0,92.72,INTERMEDIATE,2.0
2023,Monaco,R,BOT,54.0,98.747,INTERMEDIATE,2.0
2023,Monaco,R,BOT,55.0,103.627,INTERMEDIATE,2.0
2023,Monaco,R,BOT,56.0,100.028,INTERMEDIATE,2.0
2023,Monaco,R,BOT,57.0,100.402,INTERMEDIATE,2.0
2023,Monaco,R,BOT,58.0,102.952,INTERMEDIATE,2.0
2023,Monaco,R,BOT,59.0,102.622,INTERMEDIATE,2.0
2023,Monaco,R,BOT,60.0,101.926,INTERMEDIATE,2.0
2023,Monaco,R,BOT,61.0,100.096,INTERMEDIATE,2.0
2023,Monaco,R,BOT,62.0,99.577,INTERMEDIATE,2.0
2023,Monaco,R,BOT,63.0,99.237,INTERMEDIATE,2.0
2023,Monaco,R,BOT,64.0,97.459,INTERMEDIATE,2.0
2023,Monaco,R,BOT,65.0,96.44,INTERMEDIATE,2.0
2023,Monaco,R,BOT,66.0,95.048,INTERMEDIATE,2.0
2023,Monaco,R,BOT,67.0,95.077,INTERMEDIATE,2.0
2023,Monaco,R,BOT,68.0,94.038,INTERMEDIATE,2.0
2023,Monaco,R,BOT,69.0,90.766,INTERMEDIATE,2.0
2023,Monaco,R,BOT,70.0,92.495,INTERMEDIATE,2.0
2023,Monaco,R,BOT,71.0,91.967,INTERMEDIATE,2.0
2023,Monaco,R,BOT,72.0,92.025,INTERMEDIATE,2.0
2023,Monaco,R,BOT,73.0,87.23,INTERMEDIATE,2.0
2023,Monaco,R,BOT,74.0,86.646,INTERMEDIATE,2.0
2023,Monaco,R,BOT,75.0,86.553,INTERMEDIATE,2.0
2023,Monaco,R,BOT,76.0,84.637,INTERMEDIATE,2.0
2023,Monaco,R,BOT,77.0,84.139,INTERMEDIATE,2.0
2023,Monaco,R,PIA,1.0,93.07,HARD,1.0
2023,Monaco,R,PIA,2.0,81.804,HARD,1.0
2023,Monaco,R,PIA,3.0,80.532,HARD,1.0
2023,Monaco,R,PIA,4.0,80.408,HARD,1.0
2023,Monaco,R,PIA,5.0,79.707,HARD,1.0
2023,Monaco,R,PIA,6.0,79.247,HARD,1.0
2023,Monaco,R,PIA,7.0,78.869,HARD,1.0
2023,Monaco,R,PIA,8.0,78.828,HARD,1.0
2023,Monaco,R,PIA,9.0,79.346,HARD,1.0
2023,Monaco,R,PIA,10.0,79.015,HARD,1.0
2023,Monaco,R,PIA,11.0,78.9,HARD,1.0
2023,Monaco,R,PIA,12.0,80.302,HARD,1.0
2023,Monaco,R,PIA,13.0,79.265,HARD,1.0
2023,Monaco,R,PIA,14.0,79.285,HARD,1.0
2023,Monaco,R,PIA,15.0,79.134,HARD,1.0
2023,Monaco,R,PIA,16.0,78.718,HARD,1.0
2023,Monaco,R,PIA,17.0,79.053,HARD,1.0
2023,Monaco,R,PIA,18.0,78.765,HARD,1.0
2023,Monaco,R,PIA,19.0,79.416,HARD,1.0
2023,Monaco,R,PIA,20.0,79.281,HARD,1.0
2023,Monaco,R,PIA,21.0,79.065,HARD,1.0
2023,Monaco,R,PIA,22.0,79.025,HARD,1.0
2023,Monaco,R,PIA,23.0,79.52,HARD,1.0
2023,Monaco,R,PIA,24.0,79.359,HARD,1.0
2023,Monaco,R,PIA,25.0,79.382,HARD,1.0
2023,Monaco,R,PIA,26.0,80.198,HARD,1.0
2023,Monaco,R,PIA,27.0,79.524,HARD,1.0
2023,Monaco,R,PIA,28.0,78.485,HARD,1.0
2023,Monaco,R,PIA,29.0,78.335,HARD,1.0
2023,Monaco,R,PIA,30.0,78.363,HARD,1.0
2023,Monaco,R,PIA,31.0,78.115,HARD,1.0
2023,Monaco,R,PIA,32.0,78.39,HARD,1.0
2023,Monaco,R,PIA,33.0,78.259,HARD,1.0
2023,Monaco,R,PIA,34.0,78.311,HARD,1.0
2023,Monaco,R,PIA,35.0,78.328,HARD,1.0
2023,Monaco,R,PIA,36.0,77.701,HARD,1.0
2023,Monaco,R,PIA,37.0,77.842,HARD,1.0
2023,Monaco,R,PIA,38.0,77.73,HARD,1.0
2023,Monaco,R,PIA,39.0,77.873,HARD,1.0
2023,Monaco,R,PIA,40.0,78.184,HARD,1.0
2023,Monaco,R,PIA,41.0,78.555,HARD,1.0
2023,Monaco,R,PIA,42.0,78.065,HARD,1.0
2023,Monaco,R,PIA,43.0,78.148,HARD,1.0
2023,Monaco,R,PIA,44.0,78.041,HARD,1.0
2023,Monaco,R,PIA,45.0,77.846,HARD,1.0
2023,Monaco,R,PIA,46.0,77.516,HARD,1.0
2023,Monaco,R,PIA,47.0,77.513,HARD,1.0
2023,Monaco,R,PIA,48.0,78.001,HARD,1.0
2023,Monaco,R,PIA,49.0,81.248,HARD,1.0
2023,Monaco,R,PIA,50.0,78.201,HARD,1.0
2023,Monaco,R,PIA,51.0,83.586,HARD,1.0
2023,Monaco,R,PIA,52.0,89.897,HARD,1.0
2023,Monaco,R,PIA,53.0,96.843,HARD,1.0
2023,Monaco,R,PIA,54.0,131.859,HARD,1.0
2023,Monaco,R,PIA,55.0,106.026,INTERMEDIATE,2.0
2023,Monaco,R,PIA,56.0,103.482,INTERMEDIATE,2.0
2023,Monaco,R,PIA,57.0,103.431,INTERMEDIATE,2.0
2023,Monaco,R,PIA,58.0,103.803,INTERMEDIATE,2.0
2023,Monaco,R,PIA,59.0,102.379,INTERMEDIATE,2.0
2023,Monaco,R,PIA,60.0,101.431,INTERMEDIATE,2.0
2023,Monaco,R,PIA,61.0,101.089,INTERMEDIATE,2.0
2023,Monaco,R,PIA,62.0,99.78,INTERMEDIATE,2.0
2023,Monaco,R,PIA,63.0,98.882,INTERMEDIATE,2.0
2023,Monaco,R,PIA,64.0,98.53,INTERMEDIATE,2.0
2023,Monaco,R,PIA,65.0,97.419,INTERMEDIATE,2.0
2023,Monaco,R,PIA,66.0,94.942,INTERMEDIATE,2.0
2023,Monaco,R,PIA,67.0,96.653,INTERMEDIATE,2.0
2023,Monaco,R,PIA,68.0,91.909,INTERMEDIATE,2.0
2023,Monaco,R,PIA,69.0,91.253,INTERMEDIATE,2.0
2023,Monaco,R,PIA,70.0,88.82,INTERMEDIATE,2.0
2023,Monaco,R,PIA,71.0,87.67,INTERMEDIATE,2.0
2023,Monaco,R,PIA,72.0,88.016,INTERMEDIATE,2.0
2023,Monaco,R,PIA,73.0,87.443,INTERMEDIATE,2.0
2023,Monaco,R,PIA,74.0,86.185,INTERMEDIATE,2.0
2023,Monaco,R,PIA,75.0,86.143,INTERMEDIATE,2.0
2023,Monaco,R,PIA,76.0,85.615,INTERMEDIATE,2.0
2023,Monaco,R,PIA,77.0,84.785,INTERMEDIATE,2.0
